,channel_id,video_id,number_of_views,number_of_likes,CreatedDate,CreatedDatetime
766,UCxE5jEls-T0QtlTHT8lI1lw,x4drP6Q6p30,5371360,243783,2022-05-22,2022-05-22 21:45:16
767,UCX6OQ3DkcsbYNE6H8uQQuVA,hD1YtmKXNb4,56674887,2831286,2022-05-22,2022-05-22 21:45:19
768,UCSZwSipmufiBGjFk9q3rD-A,sPA3XIbho_A,1821999,46254,2022-05-22,2022-05-22 21:45:24
769,UCX6OQ3DkcsbYNE6H8uQQuVA,LnlKwzc_TNA,58465228,2414558,2022-05-22,2022-05-22 21:45:27
770,UCAuUUnT6oDeKwE6v1NGQxug,YRvf00NooN8,7308346,147203,2022-05-22,2022-05-22 21:45:30
771,UCbzRzJNHx7ZLlJML9BjZQVQ,b4F0YBnVdno,2809901,31062,2022-05-22,2022-05-22 21:45:35
772,UCbAwSkqJ1W_Eg7wr3cp5BUA,XKDhq2UcjIM,2517729,153433,2022-05-22,2022-05-22 21:45:40
773,UCz6PEeVLG1TL6jMRTvSLm4g,aaPorKHXem8,1068605,87024,2022-05-22,2022-05-22 21:45:46
774,UC2O6HDtMOZf9FkUAepz9Atg,offDs649-mw,287318,7393,2022-05-22,2022-05-22 21:45:49
775,UC0C-w0YjGpqDXGB8IHb662A,Z_MvkyuOJgk,20055558,535246,2022-05-22,2022-05-22 21:45:53
776,UCIPPMRA040LQr5QPyJEbmXA,QO7e_RiMVQg,13408426,575303,2022-05-22,2022-05-22 21:45:56
777,UCvC4D8onUfXzvjTOM-dBfEA,tgB1wUcmbbw,40472277,1747679,2022-05-22,2022-05-22 21:45:59
778,UChmpTxQ0Gp8KEJKsqzeg9Lg,yQEondeGvKo,21524262,918464,2022-05-22,2022-05-22 21:46:04
779,UCGHZpIpAWJQ-Jy_CeCdXhMA,an0M-wcHw5A,1626051,50149,2022-05-22,2022-05-22 21:46:07
780,UCvbki_2_V6qLvezSxwo13mg,bNhGDDUnNE8,4658228,99489,2022-05-22,2022-05-22 21:46:13
781,UCJg9wBPyKMNA5sRDnvzmkdg,EUtqdkj2Mg0,2057348,23144,2022-05-22,2022-05-22 21:46:15
782,UCbOCbp5gXL8jigIBZLqMPrw,H5v3kku4y6Q,134913392,4308264,2022-05-22,2022-05-22 21:46:20
783,UComP_epzeKzvBX156r6pm1Q,X-yIEMduRXk,145088550,1180217,2022-05-22,2022-05-22 21:46:23
784,UCOhtMAg7xh8wv_wUHMgFc-Q,Tc0tLGWIqxA,60358723,1097032,2022-05-22,2022-05-22 21:46:26
785,UC9Z0p8W-IvB_2K_cAQdf7bg,4Q2YBKFDXjQ,604769,15036,2022-05-22,2022-05-22 21:46:29
786,UCuCkxoKLYO_EQ2GeFtbM_bw,UA6UythLlEI,2468250,90341,2022-05-22,2022-05-22 21:46:35
787,UC_SvYP0k05UKiJ_2ndB02IA,Rg3dBosfZ3Y,312666,9526,2022-05-22,2022-05-22 21:46:40
788,UC7cs8q-gJRlGwj4A8OmCmXg,xKdtP3IZbnU,7999,257,2022-05-22,2022-05-22 21:46:43
789,UCTrQ7HXWRRxr7OsOtodr2_w,m8b1y98Ffi8,16281,189,2022-05-22,2022-05-22 21:46:48
790,UCoMdktPbSTixAyNGwb-UYkQ,2kblJAvj8OE,153958,1847,2022-05-22,2022-05-22 21:46:52
791,UCupvZG-5ko_eiXAupbDfxWw,L643uai6k2w,444134,6368,2022-05-22,2022-05-22 21:46:55
792,UCqTwKvjbTENZDGbz2si47ag,-ukm0Y_VhgY,1701524,47756,2022-05-22,2022-05-22 21:47:00
793,UCfzlCWGWYyIQ0aLC5w48gBQ,q59wap1ELQ4,307351,8309,2022-05-22,2022-05-22 21:47:05
794,UCRpjHHu8ivVWs73uxHlWwFA,UiEGVYOruLk,10333870,208503,2022-05-22,2022-05-22 21:47:10
795,UCRpjHHu8ivVWs73uxHlWwFA,Uv7PcRKXZDg,1902595,37241,2022-05-22,2022-05-22 21:47:15
796,UCRpjHHu8ivVWs73uxHlWwFA,Beqe14HYY5o,1949008,48247,2022-05-22,2022-05-22 21:47:20
797,UCRpjHHu8ivVWs73uxHlWwFA,O_AvUlCQ_Cc,1165446,25738,2022-05-22,2022-05-22 21:47:26
798,UCRpjHHu8ivVWs73uxHlWwFA,udsMTb2NIak,5413625,100,2022-05-22,2022-05-22 21:47:31
799,UCRpjHHu8ivVWs73uxHlWwFA,N3eiW6E0ldc,2816146,52174,2022-05-22,2022-05-22 21:47:36
800,UCRpjHHu8ivVWs73uxHlWwFA,wWDThAfryW4,3631453,51631,2022-05-22,2022-05-22 21:47:41
801,UCRpjHHu8ivVWs73uxHlWwFA,3S1jrYq87Zw,3146620,65246,2022-05-22,2022-05-22 21:47:46
802,UCRpjHHu8ivVWs73uxHlWwFA,wh47vgUwInU,1174378,31232,2022-05-22,2022-05-22 21:47:51
803,UCRpjHHu8ivVWs73uxHlWwFA,v2m-MGSys0k,4849801,82355,2022-05-22,2022-05-22 21:47:57
804,UCRpjHHu8ivVWs73uxHlWwFA,IwHijzdNN2A,1018442,20980,2022-05-22,2022-05-22 21:48:02
805,UCRpjHHu8ivVWs73uxHlWwFA,C9RJQPZsj8E,1907714,45451,2022-05-22,2022-05-22 21:48:06
806,UCRpjHHu8ivVWs73uxHlWwFA,eQul-rkcGPQ,1928958,42284,2022-05-22,2022-05-22 21:48:11
807,UCF_fDSgPpBQuh1MsUTgIARQ,yzTuBuRdAyA,1825101896,11013925,2022-05-23,2022-05-23 17:48:02
808,UCUtZaxDF3hD5VK4xRYFBePQ,oTw8AECmUNA,24390478,621040,2022-05-23,2022-05-23 17:48:07
809,UCxE5jEls-T0QtlTHT8lI1lw,x4drP6Q6p30,5402901,244649,2022-05-23,2022-05-23 17:48:10
810,UCX6OQ3DkcsbYNE6H8uQQuVA,hD1YtmKXNb4,56945475,2838586,2022-05-23,2022-05-23 17:48:13
811,UCSZwSipmufiBGjFk9q3rD-A,sPA3XIbho_A,1828952,46399,2022-05-23,2022-05-23 17:48:18
812,UCX6OQ3DkcsbYNE6H8uQQuVA,LnlKwzc_TNA,58661122,2418587,2022-05-23,2022-05-23 17:48:21
813,UCAuUUnT6oDeKwE6v1NGQxug,YRvf00NooN8,7328341,147457,2022-05-23,2022-05-23 17:48:24
814,UCbzRzJNHx7ZLlJML9BjZQVQ,b4F0YBnVdno,2810716,31073,2022-05-23,2022-05-23 17:48:29
815,UCbAwSkqJ1W_Eg7wr3cp5BUA,XKDhq2UcjIM,2524399,153671,2022-05-23,2022-05-23 17:48:35
816,UCz6PEeVLG1TL6jMRTvSLm4g,aaPorKHXem8,1101701,87707,2022-05-23,2022-05-23 17:48:40
817,UC2O6HDtMOZf9FkUAepz9Atg,offDs649-mw,288137,7417,2022-05-23,2022-05-23 17:48:43
818,UC0C-w0YjGpqDXGB8IHb662A,Z_MvkyuOJgk,20554614,537655,2022-05-23,2022-05-23 17:48:49
819,UCIPPMRA040LQr5QPyJEbmXA,QO7e_RiMVQg,13487080,577121,2022-05-23,2022-05-23 17:48:52
820,UCvC4D8onUfXzvjTOM-dBfEA,tgB1wUcmbbw,40613895,1750574,2022-05-23,2022-05-23 17:48:55
821,UChmpTxQ0Gp8KEJKsqzeg9Lg,yQEondeGvKo,21674742,921454,2022-05-23,2022-05-23 17:48:58
822,UCGHZpIpAWJQ-Jy_CeCdXhMA,an0M-wcHw5A,1630328,50245,2022-05-23,2022-05-23 17:49:02
823,UCvbki_2_V6qLvezSxwo13mg,bNhGDDUnNE8,4658386,99492,2022-05-23,2022-05-23 17:49:07
824,UCJg9wBPyKMNA5sRDnvzmkdg,EUtqdkj2Mg0,2057981,23149,2022-05-23,2022-05-23 17:49:10
825,UCbOCbp5gXL8jigIBZLqMPrw,H5v3kku4y6Q,136374883,4330160,2022-05-23,2022-05-23 17:49:14
826,UComP_epzeKzvBX156r6pm1Q,X-yIEMduRXk,145430312,1182129,2022-05-23,2022-05-23 17:49:20
827,UCOhtMAg7xh8wv_wUHMgFc-Q,Tc0tLGWIqxA,60468637,1098086,2022-05-23,2022-05-23 17:49:23
828,UC9Z0p8W-IvB_2K_cAQdf7bg,4Q2YBKFDXjQ,616831,15239,2022-05-23,2022-05-23 17:49:26
829,UCuCkxoKLYO_EQ2GeFtbM_bw,UA6UythLlEI,2470323,90404,2022-05-23,2022-05-23 17:49:29
830,UC_SvYP0k05UKiJ_2ndB02IA,Rg3dBosfZ3Y,313769,9549,2022-05-23,2022-05-23 17:49:34
831,UC7cs8q-gJRlGwj4A8OmCmXg,xKdtP3IZbnU,8018,258,2022-05-23,2022-05-23 17:49:37
832,UCTrQ7HXWRRxr7OsOtodr2_w,m8b1y98Ffi8,16284,189,2022-05-23,2022-05-23 17:49:40
833,UCoMdktPbSTixAyNGwb-UYkQ,2kblJAvj8OE,153962,1847,2022-05-23,2022-05-23 17:49:43
834,UCupvZG-5ko_eiXAupbDfxWw,L643uai6k2w,444409,6369,2022-05-23,2022-05-23 17:49:46
835,UCqTwKvjbTENZDGbz2si47ag,-ukm0Y_VhgY,1710847,47834,2022-05-23,2022-05-23 17:49:51
836,UCfzlCWGWYyIQ0aLC5w48gBQ,q59wap1ELQ4,308499,8323,2022-05-23,2022-05-23 17:49:57
837,UCRpjHHu8ivVWs73uxHlWwFA,UiEGVYOruLk,10397055,209309,2022-05-23,2022-05-23 17:50:02
838,UCRpjHHu8ivVWs73uxHlWwFA,Uv7PcRKXZDg,1909344,37287,2022-05-23,2022-05-23 17:50:07
839,UCRpjHHu8ivVWs73uxHlWwFA,Beqe14HYY5o,1956381,48326,2022-05-23,2022-05-23 17:50:12
840,UCRpjHHu8ivVWs73uxHlWwFA,O_AvUlCQ_Cc,1173187,25820,2022-05-23,2022-05-23 17:50:17
841,UCRpjHHu8ivVWs73uxHlWwFA,udsMTb2NIak,5450907,100,2022-05-23,2022-05-23 17:50:22
842,UCRpjHHu8ivVWs73uxHlWwFA,N3eiW6E0ldc,2835152,52311,2022-05-23,2022-05-23 17:50:27
843,UCRpjHHu8ivVWs73uxHlWwFA,wWDThAfryW4,3652026,51768,2022-05-23,2022-05-23 17:50:32
844,UCRpjHHu8ivVWs73uxHlWwFA,3S1jrYq87Zw,3174568,65680,2022-05-23,2022-05-23 17:50:37
845,UCRpjHHu8ivVWs73uxHlWwFA,wh47vgUwInU,1181054,31309,2022-05-23,2022-05-23 17:50:42
846,UCRpjHHu8ivVWs73uxHlWwFA,v2m-MGSys0k,4880371,82708,2022-05-23,2022-05-23 17:50:47
847,UCRpjHHu8ivVWs73uxHlWwFA,IwHijzdNN2A,1024513,21040,2022-05-23,2022-05-23 17:50:53
848,UCRpjHHu8ivVWs73uxHlWwFA,C9RJQPZsj8E,1922287,45672,2022-05-23,2022-05-23 17:50:57
849,UCRpjHHu8ivVWs73uxHlWwFA,eQul-rkcGPQ,1944914,42462,2022-05-23,2022-05-23 17:51:03
850,UCF_fDSgPpBQuh1MsUTgIARQ,yzTuBuRdAyA,1825460958,11017403,2022-05-24,2022-05-24 17:08:07
851,UCUtZaxDF3hD5VK4xRYFBePQ,oTw8AECmUNA,24554145,623962,2022-05-24,2022-05-24 17:08:12
852,UCxE5jEls-T0QtlTHT8lI1lw,x4drP6Q6p30,5441854,245723,2022-05-24,2022-05-24 17:08:15
853,UCX6OQ3DkcsbYNE6H8uQQuVA,hD1YtmKXNb4,57260236,2847196,2022-05-24,2022-05-24 17:08:19
854,UCSZwSipmufiBGjFk9q3rD-A,sPA3XIbho_A,1835009,46529,2022-05-24,2022-05-24 17:08:24
855,UCX6OQ3DkcsbYNE6H8uQQuVA,LnlKwzc_TNA,58885539,2423204,2022-05-24,2022-05-24 17:08:27
856,UCAuUUnT6oDeKwE6v1NGQxug,YRvf00NooN8,7348336,147709,2022-05-24,2022-05-24 17:08:30
857,UCbzRzJNHx7ZLlJML9BjZQVQ,b4F0YBnVdno,2811659,31082,2022-05-24,2022-05-24 17:08:36
858,UCbAwSkqJ1W_Eg7wr3cp5BUA,XKDhq2UcjIM,2530839,153906,2022-05-24,2022-05-24 17:08:42
859,UCz6PEeVLG1TL6jMRTvSLm4g,aaPorKHXem8,1143176,89718,2022-05-24,2022-05-24 17:08:47
860,UC2O6HDtMOZf9FkUAepz9Atg,offDs649-mw,289016,7446,2022-05-24,2022-05-24 17:08:50
861,UC0C-w0YjGpqDXGB8IHb662A,Z_MvkyuOJgk,21177253,540504,2022-05-24,2022-05-24 17:08:56
862,UCIPPMRA040LQr5QPyJEbmXA,QO7e_RiMVQg,13558932,578653,2022-05-24,2022-05-24 17:08:59
863,UCvC4D8onUfXzvjTOM-dBfEA,tgB1wUcmbbw,40919986,1756049,2022-05-24,2022-05-24 17:09:02
864,UChmpTxQ0Gp8KEJKsqzeg9Lg,yQEondeGvKo,21835172,924179,2022-05-24,2022-05-24 17:09:05
865,UCGHZpIpAWJQ-Jy_CeCdXhMA,an0M-wcHw5A,1635432,50377,2022-05-24,2022-05-24 17:09:08
866,UCvbki_2_V6qLvezSxwo13mg,bNhGDDUnNE8,4658552,99492,2022-05-24,2022-05-24 17:09:13
867,UCJg9wBPyKMNA5sRDnvzmkdg,EUtqdkj2Mg0,2058714,23154,2022-05-24,2022-05-24 17:09:16
868,UCbOCbp5gXL8jigIBZLqMPrw,H5v3kku4y6Q,138122851,4354999,2022-05-24,2022-05-24 17:09:21
869,UComP_epzeKzvBX156r6pm1Q,X-yIEMduRXk,145857743,1184575,2022-05-24,2022-05-24 17:09:24
870,UCOhtMAg7xh8wv_wUHMgFc-Q,Tc0tLGWIqxA,60601576,1099315,2022-05-24,2022-05-24 17:09:27
871,UC9Z0p8W-IvB_2K_cAQdf7bg,4Q2YBKFDXjQ,631137,15530,2022-05-24,2022-05-24 17:09:30
872,UCuCkxoKLYO_EQ2GeFtbM_bw,UA6UythLlEI,2472325,90500,2022-05-24,2022-05-24 17:09:33
873,UC_SvYP0k05UKiJ_2ndB02IA,Rg3dBosfZ3Y,315803,9610,2022-05-24,2022-05-24 17:09:39
874,UC7cs8q-gJRlGwj4A8OmCmXg,xKdtP3IZbnU,8049,258,2022-05-24,2022-05-24 17:09:42
875,UCTrQ7HXWRRxr7OsOtodr2_w,m8b1y98Ffi8,16285,189,2022-05-24,2022-05-24 17:09:47
876,UCoMdktPbSTixAyNGwb-UYkQ,2kblJAvj8OE,153965,1847,2022-05-24,2022-05-24 17:09:50
877,UCupvZG-5ko_eiXAupbDfxWw,L643uai6k2w,444711,6378,2022-05-24,2022-05-24 17:09:54
878,UCqTwKvjbTENZDGbz2si47ag,-ukm0Y_VhgY,1723397,47922,2022-05-24,2022-05-24 17:09:59
879,UCfzlCWGWYyIQ0aLC5w48gBQ,q59wap1ELQ4,309741,8359,2022-05-24,2022-05-24 17:10:04
880,UCRpjHHu8ivVWs73uxHlWwFA,UiEGVYOruLk,10472571,210255,2022-05-24,2022-05-24 17:10:10
881,UCRpjHHu8ivVWs73uxHlWwFA,Uv7PcRKXZDg,1917180,37354,2022-05-24,2022-05-24 17:10:15
882,UCRpjHHu8ivVWs73uxHlWwFA,Beqe14HYY5o,1965405,48400,2022-05-24,2022-05-24 17:10:20
883,UCRpjHHu8ivVWs73uxHlWwFA,O_AvUlCQ_Cc,1182261,25930,2022-05-24,2022-05-24 17:10:25
884,UCRpjHHu8ivVWs73uxHlWwFA,udsMTb2NIak,5494046,100,2022-05-24,2022-05-24 17:10:31
885,UCRpjHHu8ivVWs73uxHlWwFA,N3eiW6E0ldc,2858356,52478,2022-05-24,2022-05-24 17:10:37
886,UCRpjHHu8ivVWs73uxHlWwFA,wWDThAfryW4,3676668,51952,2022-05-24,2022-05-24 17:10:42
887,UCRpjHHu8ivVWs73uxHlWwFA,3S1jrYq87Zw,3206185,66198,2022-05-24,2022-05-24 17:10:48
888,UCRpjHHu8ivVWs73uxHlWwFA,wh47vgUwInU,1188990,31427,2022-05-24,2022-05-24 17:10:53
889,UCRpjHHu8ivVWs73uxHlWwFA,v2m-MGSys0k,4918132,83132,2022-05-24,2022-05-24 17:10:59
890,UCRpjHHu8ivVWs73uxHlWwFA,IwHijzdNN2A,1031723,21112,2022-05-24,2022-05-24 17:11:04
891,UCRpjHHu8ivVWs73uxHlWwFA,C9RJQPZsj8E,1938820,45959,2022-05-24,2022-05-24 17:11:09
892,UCRpjHHu8ivVWs73uxHlWwFA,eQul-rkcGPQ,1963511,42684,2022-05-24,2022-05-24 17:11:15
893,UCF_fDSgPpBQuh1MsUTgIARQ,yzTuBuRdAyA,1825815281,11020686,2022-05-25,2022-05-25 17:05:18
894,UCUtZaxDF3hD5VK4xRYFBePQ,oTw8AECmUNA,24727190,626820,2022-05-25,2022-05-25 17:05:21
895,UCxE5jEls-T0QtlTHT8lI1lw,x4drP6Q6p30,5482544,246804,2022-05-25,2022-05-25 17:05:26
896,UCX6OQ3DkcsbYNE6H8uQQuVA,hD1YtmKXNb4,57580773,2855498,2022-05-25,2022-05-25 17:05:29
897,UCSZwSipmufiBGjFk9q3rD-A,sPA3XIbho_A,1841283,46645,2022-05-25,2022-05-25 17:05:33
898,UCX6OQ3DkcsbYNE6H8uQQuVA,LnlKwzc_TNA,59128655,2427937,2022-05-25,2022-05-25 17:05:37
899,UCAuUUnT6oDeKwE6v1NGQxug,YRvf00NooN8,7366392,147896,2022-05-25,2022-05-25 17:05:40
900,UCbzRzJNHx7ZLlJML9BjZQVQ,b4F0YBnVdno,2812527,31092,2022-05-25,2022-05-25 17:05:45
901,UCbAwSkqJ1W_Eg7wr3cp5BUA,XKDhq2UcjIM,2536531,154118,2022-05-25,2022-05-25 17:05:48
902,UCz6PEeVLG1TL6jMRTvSLm4g,aaPorKHXem8,1169249,90478,2022-05-25,2022-05-25 17:05:53
903,UC2O6HDtMOZf9FkUAepz9Atg,offDs649-mw,290201,7474,2022-05-25,2022-05-25 17:05:56
904,UC0C-w0YjGpqDXGB8IHb662A,Z_MvkyuOJgk,21859281,543308,2022-05-25,2022-05-25 17:06:00
905,UCIPPMRA040LQr5QPyJEbmXA,QO7e_RiMVQg,13626969,579970,2022-05-25,2022-05-25 17:06:03
906,UCvC4D8onUfXzvjTOM-dBfEA,tgB1wUcmbbw,41147493,1759295,2022-05-25,2022-05-25 17:06:06
907,UChmpTxQ0Gp8KEJKsqzeg9Lg,yQEondeGvKo,21954596,926522,2022-05-25,2022-05-25 17:06:09
908,UCGHZpIpAWJQ-Jy_CeCdXhMA,an0M-wcHw5A,1640439,50516,2022-05-25,2022-05-25 17:06:12
909,UCvbki_2_V6qLvezSxwo13mg,bNhGDDUnNE8,4658723,99492,2022-05-25,2022-05-25 17:06:15
910,UCJg9wBPyKMNA5sRDnvzmkdg,EUtqdkj2Mg0,2059538,23159,2022-05-25,2022-05-25 17:06:18
911,UCbOCbp5gXL8jigIBZLqMPrw,H5v3kku4y6Q,140010442,4379081,2022-05-25,2022-05-25 17:06:23
912,UComP_epzeKzvBX156r6pm1Q,X-yIEMduRXk,146350961,1187149,2022-05-25,2022-05-25 17:06:28
913,UCOhtMAg7xh8wv_wUHMgFc-Q,Tc0tLGWIqxA,60756457,1100667,2022-05-25,2022-05-25 17:06:31
914,UC9Z0p8W-IvB_2K_cAQdf7bg,4Q2YBKFDXjQ,649058,15898,2022-05-25,2022-05-25 17:06:34
915,UCuCkxoKLYO_EQ2GeFtbM_bw,UA6UythLlEI,2474590,90600,2022-05-25,2022-05-25 17:06:37
916,UC_SvYP0k05UKiJ_2ndB02IA,Rg3dBosfZ3Y,317433,9655,2022-05-25,2022-05-25 17:06:42
917,UC7cs8q-gJRlGwj4A8OmCmXg,xKdtP3IZbnU,8082,258,2022-05-25,2022-05-25 17:06:48
918,UCTrQ7HXWRRxr7OsOtodr2_w,m8b1y98Ffi8,16285,189,2022-05-25,2022-05-25 17:06:53
919,UCoMdktPbSTixAyNGwb-UYkQ,2kblJAvj8OE,153973,1847,2022-05-25,2022-05-25 17:06:56
920,UCupvZG-5ko_eiXAupbDfxWw,L643uai6k2w,445100,6382,2022-05-25,2022-05-25 17:06:59
921,UCqTwKvjbTENZDGbz2si47ag,-ukm0Y_VhgY,1736612,48026,2022-05-25,2022-05-25 17:07:05
922,UCfzlCWGWYyIQ0aLC5w48gBQ,q59wap1ELQ4,310926,8395,2022-05-25,2022-05-25 17:07:10
923,UCRpjHHu8ivVWs73uxHlWwFA,UiEGVYOruLk,10549214,211207,2022-05-25,2022-05-25 17:07:15
924,UCRpjHHu8ivVWs73uxHlWwFA,Uv7PcRKXZDg,1924720,37394,2022-05-25,2022-05-25 17:07:20
925,UCRpjHHu8ivVWs73uxHlWwFA,Beqe14HYY5o,1974042,48452,2022-05-25,2022-05-25 17:07:25
926,UCRpjHHu8ivVWs73uxHlWwFA,O_AvUlCQ_Cc,1191563,26047,2022-05-25,2022-05-25 17:07:30
927,UCRpjHHu8ivVWs73uxHlWwFA,udsMTb2NIak,5536621,100,2022-05-25,2022-05-25 17:07:35
928,UCRpjHHu8ivVWs73uxHlWwFA,N3eiW6E0ldc,2879333,52602,2022-05-25,2022-05-25 17:07:40
929,UCRpjHHu8ivVWs73uxHlWwFA,wWDThAfryW4,3700471,52126,2022-05-25,2022-05-25 17:07:45
930,UCRpjHHu8ivVWs73uxHlWwFA,3S1jrYq87Zw,3235759,66651,2022-05-25,2022-05-25 17:07:50
931,UCRpjHHu8ivVWs73uxHlWwFA,wh47vgUwInU,1196644,31529,2022-05-25,2022-05-25 17:07:55
932,UCRpjHHu8ivVWs73uxHlWwFA,v2m-MGSys0k,4956206,83595,2022-05-25,2022-05-25 17:08:00
933,UCRpjHHu8ivVWs73uxHlWwFA,IwHijzdNN2A,1038667,21177,2022-05-25,2022-05-25 17:08:06
934,UCRpjHHu8ivVWs73uxHlWwFA,C9RJQPZsj8E,1954377,46197,2022-05-25,2022-05-25 17:08:11
935,UCRpjHHu8ivVWs73uxHlWwFA,eQul-rkcGPQ,1983255,42857,2022-05-25,2022-05-25 17:08:16
936,UCF_fDSgPpBQuh1MsUTgIARQ,yzTuBuRdAyA,1826167788,11023862,2022-05-26,2022-05-26 18:23:32
937,UCUtZaxDF3hD5VK4xRYFBePQ,oTw8AECmUNA,24903101,629531,2022-05-26,2022-05-26 18:23:37
938,UCxE5jEls-T0QtlTHT8lI1lw,x4drP6Q6p30,5523467,247851,2022-05-26,2022-05-26 18:23:40
939,UCX6OQ3DkcsbYNE6H8uQQuVA,hD1YtmKXNb4,57914217,2864364,2022-05-26,2022-05-26 18:23:43
940,UCSZwSipmufiBGjFk9q3rD-A,sPA3XIbho_A,1849306,46844,2022-05-26,2022-05-26 18:23:49
941,UCX6OQ3DkcsbYNE6H8uQQuVA,LnlKwzc_TNA,59364149,2432295,2022-05-26,2022-05-26 18:23:52
942,UCAuUUnT6oDeKwE6v1NGQxug,YRvf00NooN8,7383578,148111,2022-05-26,2022-05-26 18:23:55
943,UCbzRzJNHx7ZLlJML9BjZQVQ,b4F0YBnVdno,2813582,31101,2022-05-26,2022-05-26 18:23:58
944,UCbAwSkqJ1W_Eg7wr3cp5BUA,XKDhq2UcjIM,2542346,154352,2022-05-26,2022-05-26 18:24:03
945,UCz6PEeVLG1TL6jMRTvSLm4g,aaPorKHXem8,1195837,91959,2022-05-26,2022-05-26 18:24:08
946,UC2O6HDtMOZf9FkUAepz9Atg,offDs649-mw,291236,7495,2022-05-26,2022-05-26 18:24:11
947,UC0C-w0YjGpqDXGB8IHb662A,Z_MvkyuOJgk,22577265,546305,2022-05-26,2022-05-26 18:24:15
948,UCIPPMRA040LQr5QPyJEbmXA,QO7e_RiMVQg,13702326,581557,2022-05-26,2022-05-26 18:24:18
949,UCvC4D8onUfXzvjTOM-dBfEA,tgB1wUcmbbw,41277754,1761269,2022-05-26,2022-05-26 18:24:21
950,UChmpTxQ0Gp8KEJKsqzeg9Lg,yQEondeGvKo,22097694,929619,2022-05-26,2022-05-26 18:24:24
951,UCGHZpIpAWJQ-Jy_CeCdXhMA,an0M-wcHw5A,1644918,50657,2022-05-26,2022-05-26 18:24:27
952,UCvbki_2_V6qLvezSxwo13mg,bNhGDDUnNE8,4658908,99492,2022-05-26,2022-05-26 18:24:32
953,UCJg9wBPyKMNA5sRDnvzmkdg,EUtqdkj2Mg0,2060269,23164,2022-05-26,2022-05-26 18:24:37
954,UCbOCbp5gXL8jigIBZLqMPrw,H5v3kku4y6Q,142120697,4405617,2022-05-26,2022-05-26 18:24:42
955,UComP_epzeKzvBX156r6pm1Q,X-yIEMduRXk,146890526,1190052,2022-05-26,2022-05-26 18:24:48
956,UCOhtMAg7xh8wv_wUHMgFc-Q,Tc0tLGWIqxA,60926921,1101992,2022-05-26,2022-05-26 18:24:51
957,UC9Z0p8W-IvB_2K_cAQdf7bg,4Q2YBKFDXjQ,669316,16313,2022-05-26,2022-05-26 18:24:54
958,UCuCkxoKLYO_EQ2GeFtbM_bw,UA6UythLlEI,2476473,90671,2022-05-26,2022-05-26 18:24:57
959,UC_SvYP0k05UKiJ_2ndB02IA,Rg3dBosfZ3Y,319326,9708,2022-05-26,2022-05-26 18:25:02
960,UC7cs8q-gJRlGwj4A8OmCmXg,xKdtP3IZbnU,8111,259,2022-05-26,2022-05-26 18:25:05
961,UCTrQ7HXWRRxr7OsOtodr2_w,m8b1y98Ffi8,16287,189,2022-05-26,2022-05-26 18:25:10
962,UCoMdktPbSTixAyNGwb-UYkQ,2kblJAvj8OE,153975,1847,2022-05-26,2022-05-26 18:25:17
963,UCupvZG-5ko_eiXAupbDfxWw,L643uai6k2w,445548,6388,2022-05-26,2022-05-26 18:25:19
964,UCqTwKvjbTENZDGbz2si47ag,-ukm0Y_VhgY,1750431,48109,2022-05-26,2022-05-26 18:25:24
965,UCfzlCWGWYyIQ0aLC5w48gBQ,q59wap1ELQ4,311934,8417,2022-05-26,2022-05-26 18:25:29
966,UCRpjHHu8ivVWs73uxHlWwFA,UiEGVYOruLk,10628930,212181,2022-05-26,2022-05-26 18:25:34
967,UCRpjHHu8ivVWs73uxHlWwFA,Uv7PcRKXZDg,1932221,37467,2022-05-26,2022-05-26 18:25:39
968,UCRpjHHu8ivVWs73uxHlWwFA,Beqe14HYY5o,1982834,48528,2022-05-26,2022-05-26 18:25:44
969,UCRpjHHu8ivVWs73uxHlWwFA,O_AvUlCQ_Cc,1201508,26145,2022-05-26,2022-05-26 18:25:49
970,UCRpjHHu8ivVWs73uxHlWwFA,udsMTb2NIak,5580729,100,2022-05-26,2022-05-26 18:25:54
971,UCRpjHHu8ivVWs73uxHlWwFA,N3eiW6E0ldc,2900227,52742,2022-05-26,2022-05-26 18:25:59
972,UCRpjHHu8ivVWs73uxHlWwFA,wWDThAfryW4,3724827,52310,2022-05-26,2022-05-26 18:26:05
973,UCRpjHHu8ivVWs73uxHlWwFA,3S1jrYq87Zw,3266031,67142,2022-05-26,2022-05-26 18:26:10
974,UCRpjHHu8ivVWs73uxHlWwFA,wh47vgUwInU,1204172,31628,2022-05-26,2022-05-26 18:26:15
975,UCRpjHHu8ivVWs73uxHlWwFA,v2m-MGSys0k,4996807,84015,2022-05-26,2022-05-26 18:26:20
976,UCRpjHHu8ivVWs73uxHlWwFA,IwHijzdNN2A,1045484,21228,2022-05-26,2022-05-26 18:26:25
977,UCRpjHHu8ivVWs73uxHlWwFA,C9RJQPZsj8E,1969723,46411,2022-05-26,2022-05-26 18:26:30
978,UCRpjHHu8ivVWs73uxHlWwFA,eQul-rkcGPQ,2002730,43032,2022-05-26,2022-05-26 18:26:35
979,UCF_fDSgPpBQuh1MsUTgIARQ,yzTuBuRdAyA,1826526089,11026655,2022-05-27,2022-05-27 19:31:37
980,UCUtZaxDF3hD5VK4xRYFBePQ,oTw8AECmUNA,25083051,632570,2022-05-27,2022-05-27 19:31:42
